"5d70bdcc19e4cd5aab74b573","2012302419","MisAmy花猫",,"252905","女装/女士精品","60790.3333333333","60790.3333333333"
"5d70bdd319e4cd5aab74b575","539549300","滕雨佳",,"3777311","女装/女士精品","48103.9285714286","48103.9285714286"
"5d70bdec1af5b90b94599199","2949581682","大小花",,"35336","女装/女士精品","135087.333333333","135087.333333333"
"5d70bdf119e4cd5aab74b57f","2003742835","安安anan",,"1496771","女装/女士精品","201613.09375","201613.09375"
"5d70bdf41af5b90b9459919b","2200725026664","衣神老板娘青哥",,"26764","女装/女士精品","41070.5384615385","41070.5384615385"
"5d70be0319e4cd5aab74b583","1821508218","茉莉mollyDale",,"512932","女装/女士精品","105614.933333333","105614.933333333"
"5d70be1719e4cd5aab74b58a","1066660998","波波全天在线等你",,"131706","女装/女士精品","53141.6785714286","53141.6785714286"
"5d70be1a1af5b90b945991a7","4205911714","厂老板女儿梦梦",,"171995","女装/女士精品","62863.08","62863.08"
"5d70be3619e4cd5aab74b594","3911024756","阿紫Rika",,"128335","女装/女士精品","36851.8571428571","36851.8571428571"
"5d70be641af5b90b945991c5","914156733","模特灵儿",,"213764","女装/女士精品","33688.7368421053","33688.7368421053"
"5d70be651af5b90b945991c6","841901714","百变小腰精",,"29066","女装/女士精品","43880.8852459016","43880.8852459016"
"5d70bea71af5b90b945991d8","1809645650","切糕Celine",,"254186","女装/女士精品","79048.16","79048.16"
"5d70bec81af5b90b945991e3","758203626","金金blast",,"267706","女装/女士精品","51670.9333333333","51670.9333333333"
"5d70bed019e4cd5aab74b5c9","3070936380","娅娅ella",,"291027","女装/女士精品","39776.8888888889","39776.8888888889"
"5d70bf281af5b90b94599202","1653514413","霍比特超模",,"119739","女装/女士精品","100746.740740741","100746.740740741"
"5d70bf3719e4cd5aab74b5fa","650591941","小鹿super",,"238977","女装/女士精品","56295.1818181818","56295.1818181818"
"5d70bf3f1af5b90b9459920f","1858389693","阿黛Ader",,"107893","女装/女士精品","37387.3571428571","37387.3571428571"
"5d70bf7919e4cd5aab74b614","3382083026","美丽果",,"57192","女装/女士精品","34981.125","34981.125"
"5d70bf8219e4cd5aab74b61a","2195017288","MAY闹姐",,"241066","女装/女士精品","48983.5","48983.5"
"5d70bf831af5b90b94599226","1752157460","小资_style",,"251757","女装/女士精品","31462.92","31462.92"
"5d70bf8b1af5b90b94599227","1816012538","李宝儿",,"59663","女装/女士精品","36586.1785714286","36586.1785714286"
"5d70bfb11af5b90b94599233","2449768279","L李兔兔",,"289677","女装/女士精品","63343.0333333333","63343.0333333333"
"5d70bfef19e4cd5aab74b650","1843562901","喵喵酱may",,"140422","女装/女士精品","50269.8717948718","50269.8717948718"
"5d70bffb19e4cd5aab74b653","1917775294","强哥-最高莞制",,"37824","女装/女士精品","34781.1578947368","34781.1578947368"
"5d70c00d19e4cd5aab74b65b","1741971672","辰大嗓",,"366911","女装/女士精品","57637.1212121212","57637.1212121212"
"5d70c01a1af5b90b94599254","1061276397","开大G的管小姐",,"57763","女装/女士精品","35458.6206896552","35458.6206896552"
"5d70c01a19e4cd5aab74b65d","1908800715","小乐小主",,"469561","女装/女士精品","231572.296296296","231572.296296296"
"5d70c03f19e4cd5aab74b674","3530938211","雯雯0803",,"172468","女装/女士精品","48167.8461538462","48167.8461538462"
"5d70c0461af5b90b94599261","2262233374","小璇璇",,"47781","女装/女士精品","34050","34050"
"5d70c05b19e4cd5aab74b684","861597455","程程ccci",,"603379","女装/女士精品","84147.3928571429","84147.3928571429"
"5d70c05d1af5b90b94599268","687951498","徐若诒_Zoey",,"180406","女装/女士精品","30948.9","30948.9"
"5d70c07919e4cd5aab74b696","2694951056","文文吉祥",,"349401","女装/女士精品","45266.4411764706","45266.4411764706"
"5d70c0831af5b90b94599284","1716192337","姗姗Kiss",,"187035","女装/女士精品","39428.2121212121","39428.2121212121"
"5d70c08d1af5b90b94599290","3073867683","穿普拉达的蜜蜂",,"631936","女装/女士精品","103356.731707317","103356.731707317"
"5d70c0921af5b90b94599295","2097358795","小猪猪茉莉花",,"301340","女装/女士精品","245521.916666667","245521.916666667"
"5d70c09d1af5b90b94599298","123922385","胡月明_demi",,"922665","女装/女士精品","151686.269230769","151686.269230769"
"5d70c0ac1af5b90b9459929c","1087514166","萱萱angela",,"316323","女装/女士精品","54642.9230769231","54642.9230769231"
"5d70c0af19e4cd5aab74b6ac","835836295","东北大妞xuxu",,"402160","女装/女士精品","75247.8709677419","75247.8709677419"
"5d70c0b219e4cd5aab74b6ae","826920059","盛太全球购",,"538334","女装/女士精品","195761.269230769","195761.269230769"
"5d70c0d819e4cd5aab74b6c0","3021052216","jenny冯冯",,"496663","女装/女士精品","35422.3333333333","35422.3333333333"
"5d70c0f019e4cd5aab74b6c7","2222115701","松子小ya",,"346471","女装/女士精品","32415.0857142857","32415.0857142857"
"5d70c0f519e4cd5aab74b6ca","879341624","南岛风大码女装",,"2576398","女装/女士精品","55709.4666666667","55709.4666666667"
"5d70c1061af5b90b945992c0","603141225","Xin大美",,"519994","女装/女士精品","34876.9523809524","34876.9523809524"
"5d70c10b1af5b90b945992c3","683431308","安琪儿Model",,"177520","女装/女士精品","43629.4736842105","43629.4736842105"
"5d70c11819e4cd5aab74b6d5","1808891555","草莓小姐姐",,"104860","女装/女士精品","49731.0769230769","49731.0769230769"
"5d70c13219e4cd5aab74b6dc","2530667534","溶溶zero",,"370332","女装/女士精品","63720.08","63720.08"
"5d70c14619e4cd5aab74b6e7","750931354","傲娇东南妈",,"341844","女装/女士精品","110951.64","110951.64"
"5d70c1541af5b90b945992e9","603436657","萍姐美搭",,"57810","女装/女士精品","41417.3103448276","41417.3103448276"
"5d70c1611af5b90b945992f4","667769119","潇潇Erisha",,"90092","女装/女士精品","46378.1428571429","46378.1428571429"
"5d70c18c1af5b90b94599306","1086770461","橦爷Tina",,"312477","女装/女士精品","40421.04","40421.04"
"5d70c1b519e4cd5aab74b70e","870220223","老板娘容容",,"218649","女装/女士精品","73528.7407407407","73528.7407407407"
"5d70c1cb19e4cd5aab74b713","674867877","水冰月SailorMoon",,"603929","女装/女士精品","268210.352941176","268210.352941176"
"5d70c1d719e4cd5aab74b714","263395001","宛宛AVA",,"177179","女装/女士精品","45229","45229"
"5d70c1eb19e4cd5aab74b71d","2665261691","老板娘爱丽",,"126473","女装/女士精品","70776.6","70776.6"
"5d70c1f81af5b90b94599325","867729111","我是小阿琪",,"281466","女装/女士精品","55656.6","55656.6"
"5d70c1ff19e4cd5aab74b727","2938635653","灵子服装搭配师",,"408480","女装/女士精品","96815.64","96815.64"
